customer_id,mb_used,apps_and_websites,start_timestamp,end_timestamp,usage_length
513,403.53,google,10/2/2018 14:03,10/2/2018 14:53,0:50:15
550,1340.11,bigcommerce,8/3/2018 21:41,8/3/2018 22:27,0:45:17
502,1105.58,wix,5/22/2018 16:50,5/22/2018 17:23,0:33:07
585,558.04,shopify,5/16/2017 17:39,5/16/2017 17:55,0:16:49
543,684.88,Blogspot,3/26/2019 7:46,3/26/2019 8:09,0:22:40
572,583.91,Amazon,4/1/2018 3:51,4/1/2018 4:04,0:13:25
509,1201.24,Whatsapp,3/21/2019 21:23,3/21/2019 21:32,0:08:44
580,965.92,Amazon,9/27/2017 15:29,9/27/2017 16:23,0:53:32
548,73.84,Amazon,2/9/2017 23:58,2/10/2017 0:49,0:50:33
573,336.01,shopify,1/16/2018 18:52,1/16/2018 19:43,0:51:23
510,162.67,snapchat,4/25/2019 20:15,4/25/2019 20:25,0:10:21
511,1104.93,gmail,7/8/2017 3:28,7/8/2017 4:20,0:52:23
523,235.62,udemy,5/17/2018 5:48,5/17/2018 6:32,0:43:55
563,1246.33,Netflix,2/26/2019 2:44,2/26/2019 2:44,0:00:31
591,1462.76,shopify,8/13/2018 21:36,8/13/2018 22:16,0:39:05
560,1196.62,udemy,4/28/2017 17:43,4/28/2017 18:40,0:56:20
554,1400.46,Amazon,1/17/2018 18:43,1/17/2018 18:48,0:04:47
534,1348.54,yahoo,4/17/2019 22:31,4/17/2019 22:46,0:15:11
521,92.01,Blogspot,4/25/2017 22:33,4/25/2017 22:38,0:05:00
574,699.34,Twitter,12/15/2017 16:22,12/15/2017 17:12,0:50:31
559,740.51,yahoo,3/1/2017 22:23,3/1/2017 23:02,0:39:04
555,615.57,yahoo,1/17/2019 9:11,1/17/2019 9:54,0:43:54
509,455.26,Twitter,12/1/2017 1:24,12/1/2017 2:00,0:35:58
502,729.21,Twitter,5/28/2018 16:22,5/28/2018 16:55,0:33:15
549,1263.35,Twitter,4/17/2019 17:26,4/17/2019 18:09,0:42:37
574,492.82,yahoo,10/9/2018 13:13,10/9/2018 13:33,0:20:27
548,974.97,coursera,3/8/2017 5:21,3/8/2017 5:43,0:21:30
510,591,shopify,6/6/2018 11:42,6/6/2018 12:20,0:38:24
567,450.73,Bing,6/24/2018 9:18,6/24/2018 10:00,0:41:22
549,840.64,Bing,9/28/2018 22:51,9/28/2018 23:49,0:57:24
510,968.76,Blogspot,1/31/2018 16:00,1/31/2018 16:50,0:50:08
570,1025.67,google,1/16/2017 17:56,1/16/2017 18:23,0:26:52
539,709.74,Wikipedia,2/14/2019 11:28,2/14/2019 11:49,0:20:26
511,1201.73,Twitter,10/6/2017 4:13,10/6/2017 4:38,0:24:55
538,54.96,coursera,1/30/2018 1:03,1/30/2018 1:03,0:00:04
526,1369.68,Amazon,2/28/2019 9:37,2/28/2019 9:57,0:19:53
513,655.58,google,9/24/2017 2:04,9/24/2017 2:45,0:40:33
566,1249.09,Amazon,9/19/2018 8:47,9/19/2018 9:39,0:51:27
523,1076.71,Rediit,5/16/2017 2:17,5/16/2017 2:38,0:21:00
521,287.96,shopify,11/4/2017 18:14,11/4/2017 18:49,0:34:37
585,1044.76,udemy,4/22/2017 17:27,4/22/2017 17:37,0:10:14
522,941.84,Whatsapp,3/13/2019 22:55,3/13/2019 23:43,0:47:38
565,1379.16,wix,5/17/2019 21:52,5/17/2019 22:12,0:19:51
595,788.26,google,1/27/2018 20:12,1/27/2018 20:42,0:30:01
567,1050.92,Twitter,11/13/2018 12:52,11/13/2018 13:06,0:14:21
572,93.77,Whatsapp,6/14/2018 18:40,6/14/2018 19:29,0:48:59
520,1070.68,Twitter,8/22/2017 2:38,8/22/2017 3:27,0:48:50
573,807.69,google,8/24/2017 19:52,8/24/2017 20:32,0:40:36
596,1233.69,Amazon,9/8/2017 10:01,9/8/2017 10:12,0:11:08
574,749.27,shopify,1/18/2019 5:35,1/18/2019 5:57,0:21:50
562,1302.63,coursera,5/12/2017 3:42,5/12/2017 4:28,0:45:48
572,796.49,Amazon,4/23/2017 16:19,4/23/2017 16:48,0:29:48
594,243.73,Bing,11/26/2017 8:26,11/26/2017 8:39,0:12:55
516,1433.41,Netflix,6/19/2018 8:32,6/19/2018 9:10,0:37:59
543,626.93,Amazon,1/25/2018 8:41,1/25/2018 8:44,0:02:43
513,1013.4,Netflix,6/10/2017 2:37,6/10/2017 3:25,0:48:15
509,429.87,udemy,11/16/2017 2:51,11/16/2017 3:49,0:57:54
512,133.74,Amazon,3/10/2019 0:06,3/10/2019 0:51,0:44:56
501,1306.83,snapchat,1/20/2019 10:26,1/20/2019 10:54,0:28:09
520,1121.49,udemy,4/29/2017 3:04,4/29/2017 3:26,0:21:53
539,580.6,Amazon,7/26/2018 23:38,7/27/2018 0:38,0:59:54
504,290.56,snapchat,4/15/2017 3:22,4/15/2017 3:44,0:22:07
568,1112.65,Blogspot,3/8/2019 2:45,3/8/2019 3:00,0:15:54
572,82.75,shopify,12/5/2018 16:04,12/5/2018 16:30,0:26:17
593,1332.26,udemy,6/12/2017 2:14,6/12/2017 2:35,0:20:50
552,270.18,youtube,4/15/2018 1:48,4/15/2018 1:58,0:10:06
529,641.36,Twitter,1/2/2019 18:09,1/2/2019 18:17,0:08:41
503,490.19,Whatsapp,2/25/2018 18:42,2/25/2018 18:43,0:00:57
523,238.69,Whatsapp,1/1/2019 18:03,1/1/2019 18:43,0:39:58
559,1482.8,Wikipedia,9/10/2018 17:58,9/10/2018 18:04,0:05:41
530,247.61,coursera,7/31/2018 13:21,7/31/2018 14:12,0:51:27
592,677.36,Amazon,7/6/2018 9:34,7/6/2018 9:44,0:10:15
526,182.38,Facebook,1/23/2018 9:45,1/23/2018 9:59,0:13:32
582,1404.71,wix,11/14/2018 14:45,11/14/2018 15:15,0:30:18
509,293.71,Instagram,4/4/2017 22:50,4/4/2017 23:13,0:22:47
594,859.33,Whatsapp,3/13/2019 12:22,3/13/2019 12:35,0:13:45
572,110.34,udemy,7/7/2017 23:29,7/7/2017 23:53,0:24:41
548,1204.2,udemy,8/17/2017 18:05,8/17/2017 18:17,0:11:50
512,820.94,udemy,2/4/2018 21:03,2/4/2018 21:52,0:49:04
549,1220.96,bigcommerce,1/10/2017 19:17,1/10/2017 19:46,0:29:41
563,91.3,google,12/16/2017 11:14,12/16/2017 11:46,0:32:44
504,1282.11,Twitter,5/24/2019 17:52,5/24/2019 18:02,0:09:26
520,1333.03,google,3/21/2019 22:21,3/21/2019 22:31,0:10:20
504,583.36,Bing,5/15/2017 23:19,5/15/2017 23:19,0:00:37
555,1060.85,wix,10/7/2018 15:00,10/7/2018 15:33,0:33:02
534,902.21,shopify,2/22/2018 0:57,2/22/2018 1:22,0:24:22
550,1412.91,Twitter,2/26/2017 18:55,2/26/2017 19:28,0:32:59
579,418.32,google,6/27/2018 15:00,6/27/2018 15:18,0:18:00
530,443.8,shopify,10/11/2017 1:49,10/11/2017 2:15,0:26:08
538,253.27,Amazon,2/25/2017 7:01,2/25/2017 7:29,0:27:59
519,896.06,Amazon,8/23/2017 6:18,8/23/2017 6:38,0:20:11
568,1280.47,Wikipedia,7/4/2017 2:32,7/4/2017 3:31,0:59:31
502,1465.5,coursera,9/19/2017 0:14,9/19/2017 0:44,0:29:35
553,1072.88,google,1/23/2019 8:45,1/23/2019 9:28,0:43:09
569,1258.69,udemy,4/25/2018 2:46,4/25/2018 3:43,0:56:41
545,73.05,Twitter,3/17/2017 8:30,3/17/2017 9:17,0:47:09
592,689.68,Blogspot,3/15/2017 16:35,3/15/2017 17:10,0:35:05
502,724.9,coursera,9/2/2017 1:58,9/2/2017 2:16,0:18:15
569,174.68,Facebook,11/22/2018 21:56,11/22/2018 22:46,0:49:54
502,755.95,Bing,11/6/2018 17:45,11/6/2018 18:22,0:37:45
593,1065.8,Bing,3/31/2017 2:25,3/31/2017 2:52,0:27:11
581,581.7,Rediit,4/22/2019 2:03,4/22/2019 2:48,0:44:58
561,397.88,gmail,9/13/2017 9:37,9/13/2017 10:10,0:32:38
534,510.86,bigcommerce,7/2/2018 11:52,7/2/2018 12:17,0:24:27
596,1408.14,Whatsapp,6/1/2017 20:53,6/1/2017 21:09,0:16:14
526,229.84,yahoo,2/17/2017 23:56,2/18/2017 0:51,0:55:09
586,589.25,Whatsapp,1/30/2018 0:18,1/30/2018 0:24,0:06:20
577,924.01,Twitter,5/25/2019 3:51,5/25/2019 4:38,0:46:42
554,825.98,snapchat,3/22/2018 17:21,3/22/2018 17:47,0:26:35
525,1387.11,wix,3/27/2017 16:25,3/27/2017 16:58,0:33:22
505,468.41,wix,3/2/2019 5:36,3/2/2019 5:43,0:07:46
530,257.18,snapchat,12/20/2018 20:58,12/20/2018 21:38,0:39:51
587,1284.91,coursera,8/18/2017 5:57,8/18/2017 6:41,0:44:17
519,541.09,yahoo,2/21/2019 3:19,2/21/2019 3:42,0:23:39
536,876.74,Netflix,9/17/2017 21:01,9/17/2017 21:11,0:10:46
551,800.05,youtube,7/16/2018 1:24,7/16/2018 1:35,0:10:48
549,384.39,coursera,8/3/2018 2:47,8/3/2018 3:35,0:48:32
576,105.49,google,9/20/2018 7:24,9/20/2018 7:48,0:24:15
520,1168.55,udemy,3/8/2018 20:36,3/8/2018 20:57,0:21:25
553,951.81,Whatsapp,9/5/2018 22:59,9/5/2018 23:30,0:30:26
574,1197.86,bigcommerce,10/16/2017 17:00,10/16/2017 17:12,0:11:43
574,902.94,Netflix,7/21/2017 19:00,7/21/2017 19:53,0:53:11
545,843.53,youtube,4/18/2019 5:20,4/18/2019 5:51,0:30:41
517,1203.4,youtube,5/2/2019 10:50,5/2/2019 11:19,0:28:26
527,876.38,udemy,10/8/2017 4:40,10/8/2017 4:55,0:15:17
577,149.72,Blogspot,2/27/2019 2:02,2/27/2019 2:35,0:33:15
544,735.29,Bing,3/5/2018 5:02,3/5/2018 5:05,0:03:11
512,125.87,Wikipedia,10/28/2017 20:57,10/28/2017 21:33,0:36:09
511,1332.72,Whatsapp,3/28/2018 12:36,3/28/2018 13:35,0:59:00
521,1198,coursera,4/14/2019 9:23,4/14/2019 10:07,0:43:18
529,860.31,Rediit,2/17/2017 18:58,2/17/2017 19:01,0:03:01
514,508.95,Instagram,12/26/2018 1:05,12/26/2018 1:53,0:47:56
538,589.6,Instagram,9/22/2017 22:27,9/22/2017 23:21,0:53:55
528,465.4,coursera,6/4/2018 8:02,6/4/2018 8:09,0:06:44
503,735.19,snapchat,10/16/2017 17:00,10/16/2017 17:08,0:07:38
597,1107.76,gmail,4/29/2017 23:58,4/30/2017 0:48,0:50:03
518,838.41,Bing,3/1/2019 7:02,3/1/2019 7:13,0:10:46
535,935.13,shopify,2/11/2017 4:21,2/11/2017 4:44,0:22:16
516,140.29,Netflix,5/26/2019 1:00,5/26/2019 1:50,0:50:07
552,211.92,Whatsapp,12/11/2018 14:55,12/11/2018 14:55,0:00:39
570,1136.25,google,1/16/2019 12:35,1/16/2019 13:20,0:44:48
590,341.65,wix,1/30/2019 2:46,1/30/2019 2:46,0:00:06
517,133.49,Wikipedia,7/23/2018 4:18,7/23/2018 5:05,0:47:09
528,414.49,google,8/24/2018 23:10,8/25/2018 0:06,0:55:54
579,535.84,wix,2/20/2018 16:35,2/20/2018 16:43,0:08:42
575,1139.94,Wikipedia,11/15/2017 13:59,11/15/2017 14:50,0:51:04
552,629.51,Instagram,11/29/2018 1:18,11/29/2018 2:10,0:52:25
537,189.5,shopify,7/24/2017 23:44,7/25/2017 0:36,0:51:14
599,1165.84,Bing,1/12/2017 4:39,1/12/2017 4:54,0:15:07
533,1143.38,shopify,9/5/2018 5:47,9/5/2018 5:59,0:12:01
508,1090.77,udemy,10/17/2017 3:52,10/17/2017 4:11,0:18:47
533,1162.16,coursera,2/2/2018 4:17,2/2/2018 4:53,0:35:41
523,664.35,coursera,2/1/2019 22:38,2/1/2019 23:21,0:43:47
566,115.08,Amazon,5/22/2017 21:11,5/22/2017 21:22,0:11:03
586,1275.63,udemy,1/23/2019 4:03,1/23/2019 4:35,0:31:46
577,1126.14,bigcommerce,4/22/2017 19:31,4/22/2017 19:34,0:03:01
524,548.01,Twitter,3/30/2018 9:15,3/30/2018 10:10,0:55:13
565,1079.84,Rediit,3/20/2017 1:19,3/20/2017 1:34,0:15:15
523,944.57,gmail,12/28/2017 16:58,12/28/2017 17:24,0:25:08
559,1210.26,google,4/20/2019 22:04,4/20/2019 22:13,0:08:20
538,646.4,Instagram,9/8/2017 13:31,9/8/2017 13:32,0:00:56
547,906.68,yahoo,1/16/2017 21:49,1/16/2017 22:46,0:56:42
555,1199.82,shopify,10/21/2017 5:44,10/21/2017 6:19,0:34:35
511,95.19,Facebook,7/9/2018 16:52,7/9/2018 16:52,0:00:04
574,60.89,Facebook,4/7/2017 12:20,4/7/2017 12:25,0:05:14
516,549.5,Facebook,12/17/2018 20:20,12/17/2018 20:21,0:01:12
574,268.01,snapchat,2/11/2018 0:18,2/11/2018 0:30,0:11:50
557,261.8,yahoo,2/7/2018 10:51,2/7/2018 10:58,0:07:47
513,1347.13,Rediit,9/26/2017 18:40,9/26/2017 19:14,0:33:27
550,190.54,shopify,12/16/2018 1:57,12/16/2018 1:59,0:01:37
553,660.34,udemy,12/8/2018 22:03,12/8/2018 22:41,0:38:31
590,328.77,Twitter,4/18/2019 8:20,4/18/2019 8:45,0:24:44
512,1298.35,Rediit,7/9/2018 5:26,7/9/2018 6:06,0:40:15
501,1494.51,shopify,3/24/2019 12:11,3/24/2019 13:11,0:59:57
547,760.04,Rediit,3/18/2019 5:39,3/18/2019 6:25,0:45:50
569,993.1,Wikipedia,1/12/2017 5:26,1/12/2017 5:29,0:03:19
547,1339.68,Rediit,1/21/2019 0:57,1/21/2019 1:08,0:10:40
564,630.7,Amazon,9/4/2017 3:00,9/4/2017 3:10,0:10:02
518,201.42,Bing,7/31/2018 2:44,7/31/2018 3:39,0:54:49
576,861.22,Twitter,8/9/2018 0:37,8/9/2018 1:23,0:46:25
591,1107.52,wix,10/28/2018 21:45,10/28/2018 22:34,0:49:18
507,1340.6,Netflix,8/12/2018 20:48,8/12/2018 21:43,0:54:53
536,1270.19,Amazon,12/5/2017 16:11,12/5/2017 16:33,0:22:34
556,969.08,gmail,3/8/2017 12:08,3/8/2017 12:16,0:08:07
516,712.22,shopify,4/12/2017 15:04,4/12/2017 15:58,0:53:49
589,1020.06,yahoo,2/19/2017 16:01,2/19/2017 16:28,0:26:12
526,363.28,Rediit,3/14/2018 20:20,3/14/2018 20:58,0:38:07
575,224.56,gmail,5/28/2019 22:59,5/28/2019 23:15,0:16:55
576,511.37,Blogspot,9/9/2018 10:55,9/9/2018 11:07,0:11:35
569,187.9,udemy,11/25/2017 16:00,11/25/2017 16:34,0:34:00
592,317.58,youtube,2/4/2019 17:46,2/4/2019 18:44,0:57:55
505,378.78,Whatsapp,8/28/2018 19:02,8/28/2018 19:17,0:15:02
585,639.35,Blogspot,11/1/2017 11:25,11/1/2017 11:48,0:22:29
512,1033.59,snapchat,2/28/2017 2:35,2/28/2017 2:45,0:10:04
559,621.81,google,2/8/2019 8:42,2/8/2019 9:22,0:40:04
554,1251.65,Netflix,8/1/2018 23:05,8/1/2018 23:27,0:22:21
590,621.79,google,10/20/2017 5:07,10/20/2017 6:01,0:53:35
524,580.51,yahoo,4/12/2019 4:43,4/12/2019 5:02,0:18:58
566,1456.72,udemy,5/31/2017 23:00,5/31/2017 23:53,0:52:28
543,1244.43,Instagram,12/28/2017 3:08,12/28/2017 3:42,0:34:14
551,424.92,Wikipedia,10/13/2017 9:21,10/13/2017 9:30,0:09:13
541,858.67,Whatsapp,2/3/2017 0:09,2/3/2017 0:54,0:45:28
565,1020.04,Rediit,9/6/2018 8:24,9/6/2018 9:18,0:54:46
584,363.03,youtube,1/21/2017 19:10,1/21/2017 19:28,0:18:19
520,466.03,Bing,11/4/2017 11:16,11/4/2017 11:42,0:25:17
549,208.78,coursera,4/17/2019 1:45,4/17/2019 2:06,0:21:09
539,1034.22,coursera,9/13/2017 12:34,9/13/2017 12:59,0:24:14
506,248.36,youtube,6/2/2017 11:55,6/2/2017 12:10,0:14:55
543,1258.87,youtube,8/5/2017 1:19,8/5/2017 1:58,0:38:26
596,846.28,Wikipedia,5/2/2019 14:36,5/2/2019 14:43,0:07:14
542,965.78,Rediit,6/25/2018 0:31,6/25/2018 0:59,0:28:32
510,80,snapchat,8/13/2017 19:44,8/13/2017 20:22,0:38:19
518,437.63,Rediit,12/28/2018 15:44,12/28/2018 16:30,0:45:31
598,1291.37,Twitter,2/18/2019 17:50,2/18/2019 18:41,0:51:30
536,878.37,coursera,1/30/2018 10:48,1/30/2018 11:23,0:35:16
559,1405.64,google,5/26/2017 1:06,5/26/2017 1:40,0:33:57
581,114.77,Whatsapp,10/20/2018 19:37,10/20/2018 20:11,0:34:01
548,331.05,udemy,7/3/2017 17:52,7/3/2017 18:34,0:42:08
583,364.04,udemy,3/24/2019 11:14,3/24/2019 11:40,0:26:33
574,567.11,udemy,5/8/2019 18:47,5/8/2019 19:43,0:56:17
542,888.57,shopify,8/2/2017 22:12,8/2/2017 22:28,0:15:49
572,1078.38,Blogspot,6/14/2018 4:26,6/14/2018 4:59,0:33:47
540,1258.98,Instagram,2/5/2018 17:41,2/5/2018 17:55,0:13:48
561,1088.17,Twitter,1/27/2017 8:39,1/27/2017 9:35,0:56:07
529,1112,Twitter,1/2/2018 12:25,1/2/2018 12:50,0:25:22
533,1180.14,Rediit,10/9/2017 13:26,10/9/2017 13:51,0:24:25
565,222.74,coursera,5/12/2018 5:23,5/12/2018 5:47,0:24:15
551,1180.47,youtube,3/15/2017 14:48,3/15/2017 15:16,0:28:49
543,352.65,shopify,11/26/2018 9:28,11/26/2018 10:13,0:45:31
559,1214.7,coursera,4/30/2017 7:16,4/30/2017 7:35,0:19:10
548,866.38,Rediit,5/26/2018 1:01,5/26/2018 1:04,0:03:05
514,1047.44,google,2/7/2019 16:46,2/7/2019 16:59,0:12:58
570,1276.09,Netflix,3/28/2018 17:02,3/28/2018 17:52,0:49:43
571,1256.81,gmail,2/13/2018 18:02,2/13/2018 18:57,0:55:08
588,961.82,shopify,2/9/2017 1:05,2/9/2017 1:17,0:11:17
592,767.32,snapchat,4/6/2018 10:17,4/6/2018 10:26,0:09:38
547,1054.45,Instagram,4/7/2017 2:16,4/7/2017 2:59,0:42:08
590,1345.65,Instagram,2/8/2019 3:52,2/8/2019 4:36,0:43:56
510,944.71,Instagram,5/30/2019 20:04,5/30/2019 20:47,0:43:46
503,686.65,Blogspot,3/16/2018 20:40,3/16/2018 20:59,0:18:48
516,202.59,coursera,5/25/2018 0:22,5/25/2018 0:44,0:21:53
596,455.04,Rediit,5/17/2018 12:23,5/17/2018 13:09,0:45:25
553,86.93,Whatsapp,3/3/2018 5:38,3/3/2018 6:05,0:26:40
535,1092.59,wix,1/19/2018 10:14,1/19/2018 11:13,0:59:05
563,1170.38,snapchat,2/27/2019 19:00,2/27/2019 19:33,0:33:05
557,184.4,gmail,12/16/2017 20:05,12/16/2017 20:12,0:07:41
542,1255.47,Netflix,9/7/2018 4:39,9/7/2018 5:11,0:31:45
501,1137.46,snapchat,5/28/2018 9:16,5/28/2018 9:28,0:11:23
559,974.72,Instagram,9/30/2018 5:50,9/30/2018 5:57,0:07:00
514,1144.05,Whatsapp,8/18/2018 7:34,8/18/2018 7:48,0:14:34
596,1449.25,google,6/29/2018 2:13,6/29/2018 2:53,0:39:38
547,723.58,snapchat,12/6/2018 10:29,12/6/2018 10:43,0:14:11
534,959.57,wix,11/3/2017 5:26,11/3/2017 5:46,0:20:04
524,680.49,Whatsapp,5/3/2017 17:59,5/3/2017 18:35,0:35:44
552,642.1,Whatsapp,7/20/2017 13:54,7/20/2017 14:24,0:30:20
593,897.71,yahoo,12/15/2018 14:44,12/15/2018 14:49,0:05:23
538,897.3,Whatsapp,4/12/2017 8:43,4/12/2017 8:43,0:00:22
559,82.36,wix,2/27/2019 11:59,2/27/2019 12:34,0:34:40
511,414.17,Amazon,11/18/2017 23:34,11/19/2017 0:25,0:51:06
573,1250.03,Twitter,1/4/2017 0:53,1/4/2017 1:39,0:45:22
559,571.75,Bing,6/25/2017 21:14,6/25/2017 21:35,0:20:17
561,994.37,Blogspot,8/13/2017 13:19,8/13/2017 14:08,0:48:55
547,482.83,Wikipedia,3/23/2018 13:08,3/23/2018 13:27,0:18:28
537,986.05,Facebook,10/12/2018 2:19,10/12/2018 2:50,0:30:30
513,237.27,google,10/10/2018 20:53,10/10/2018 21:40,0:47:11
564,138.54,Twitter,12/2/2017 0:56,12/2/2017 0:59,0:03:29
544,704.7,gmail,9/21/2017 10:12,9/21/2017 10:57,0:45:17
572,529,Bing,3/24/2019 11:07,3/24/2019 11:40,0:33:47
539,551.9,Twitter,7/12/2017 23:40,7/13/2017 0:31,0:50:49
558,982.14,Twitter,3/5/2018 0:17,3/5/2018 0:29,0:12:13
509,1167.26,Amazon,3/19/2018 1:15,3/19/2018 2:05,0:49:51
540,755.95,Facebook,1/16/2019 10:44,1/16/2019 11:26,0:41:48
567,1450.62,gmail,10/5/2018 5:31,10/5/2018 6:06,0:34:22
577,1083.74,Facebook,8/19/2017 7:55,8/19/2017 7:57,0:02:54
508,1461.1,snapchat,2/4/2018 1:15,2/4/2018 2:00,0:45:29
555,558.93,wix,4/12/2017 18:08,4/12/2017 18:33,0:25:07
522,628.16,Rediit,1/20/2018 0:47,1/20/2018 1:12,0:24:43
553,801.81,Instagram,1/20/2017 0:59,1/20/2017 1:51,0:51:53
556,531.12,Whatsapp,7/3/2018 5:29,7/3/2018 6:13,0:44:12
595,864.69,google,2/8/2019 13:37,2/8/2019 14:09,0:32:18
597,1155.57,Whatsapp,1/3/2019 23:19,1/3/2019 23:22,0:03:33
523,84.3,Rediit,11/5/2017 18:14,11/5/2017 18:36,0:22:42
553,737.3,gmail,12/31/2018 17:34,12/31/2018 18:34,0:59:31
583,669.89,Whatsapp,12/1/2018 15:08,12/1/2018 15:10,0:02:29
534,1375.04,Twitter,1/3/2018 19:43,1/3/2018 20:07,0:23:34
573,387.29,Netflix,2/1/2019 8:03,2/1/2019 8:34,0:30:26
547,947.9,bigcommerce,1/16/2018 14:27,1/16/2018 15:23,0:55:38
542,261.53,Rediit,12/28/2018 9:43,12/28/2018 9:48,0:05:02
598,1058.83,Rediit,1/19/2017 0:26,1/19/2017 0:34,0:08:35
507,337.03,shopify,3/29/2018 1:24,3/29/2018 2:06,0:41:30
508,214.32,snapchat,5/13/2019 22:51,5/13/2019 23:05,0:13:47
554,1133.95,Blogspot,6/20/2018 6:30,6/20/2018 7:18,0:48:17
507,110.11,Bing,1/1/2019 13:47,1/1/2019 14:35,0:48:32
506,1315.21,Facebook,6/9/2018 22:33,6/9/2018 22:35,0:02:33
537,308.4,Facebook,7/31/2018 5:18,7/31/2018 5:35,0:16:58
503,1229.42,shopify,8/8/2018 7:21,8/8/2018 8:17,0:56:45
533,839.08,coursera,2/16/2019 16:48,2/16/2019 17:14,0:26:18
572,159.16,Twitter,3/2/2018 8:16,3/2/2018 8:35,0:19:00
522,349.52,shopify,4/4/2017 18:04,4/4/2017 19:01,0:57:08
555,1322.78,snapchat,6/2/2018 23:14,6/2/2018 23:44,0:29:46
543,841.25,youtube,12/4/2017 1:58,12/4/2017 2:13,0:14:55
583,311.58,shopify,3/24/2017 4:45,3/24/2017 5:30,0:44:40
555,142.28,Blogspot,11/20/2018 2:48,11/20/2018 3:34,0:45:54
519,393,Rediit,7/29/2017 22:33,7/29/2017 23:09,0:36:46
600,1363.08,bigcommerce,12/13/2018 20:33,12/13/2018 20:36,0:02:50
529,1015.33,yahoo,12/7/2018 4:09,12/7/2018 4:55,0:45:49
579,895.51,Whatsapp,1/31/2019 3:16,1/31/2019 4:04,0:48:03
535,1019.31,yahoo,3/19/2017 19:31,3/19/2017 20:26,0:55:27
542,130.05,Facebook,3/17/2018 23:48,3/17/2018 23:48,0:00:36
548,343.05,gmail,4/19/2017 3:40,4/19/2017 3:52,0:12:13
554,955.36,Instagram,2/11/2017 9:30,2/11/2017 9:43,0:13:20
599,1443.13,Twitter,5/7/2018 10:00,5/7/2018 10:21,0:21:50
575,241.8,Twitter,12/15/2017 18:09,12/15/2017 18:35,0:25:41
599,308.03,coursera,1/3/2019 19:42,1/3/2019 20:12,0:30:08
592,197.99,Twitter,10/14/2017 6:27,10/14/2017 6:52,0:24:51
550,405.38,Wikipedia,3/12/2017 4:41,3/12/2017 5:14,0:32:34
575,466.8,Amazon,9/25/2018 10:37,9/25/2018 11:16,0:38:39
547,1447.79,Wikipedia,5/10/2019 5:06,5/10/2019 5:24,0:17:12
573,585.92,Netflix,3/30/2017 19:37,3/30/2017 19:39,0:02:01
558,639.56,wix,6/18/2018 21:57,6/18/2018 22:39,0:42:08
537,666.78,coursera,11/8/2017 20:28,11/8/2017 20:36,0:07:49
544,1390.47,Facebook,4/3/2019 3:50,4/3/2019 4:16,0:26:41
554,777.33,Rediit,10/30/2017 15:36,10/30/2017 16:11,0:35:12
525,249.55,coursera,7/17/2018 23:47,7/18/2018 0:36,0:48:59
596,72.24,Netflix,3/18/2018 16:49,3/18/2018 17:13,0:23:27
569,1268.16,Amazon,4/17/2019 1:27,4/17/2019 1:39,0:11:46
538,513.15,Wikipedia,4/25/2018 12:32,4/25/2018 12:57,0:24:30
546,1186.93,gmail,4/7/2017 6:10,4/7/2017 6:48,0:37:10
518,755.3,Wikipedia,5/1/2017 9:32,5/1/2017 10:02,0:29:30
527,868.07,coursera,8/15/2018 2:22,8/15/2018 2:26,0:04:28
558,135.55,Bing,3/4/2017 9:23,3/4/2017 9:57,0:34:08
581,214.56,Facebook,2/27/2018 3:31,2/27/2018 4:27,0:56:41
521,249.23,udemy,12/7/2017 4:57,12/7/2017 5:48,0:51:26
542,1272.71,Facebook,3/3/2019 5:48,3/3/2019 6:14,0:26:09
512,1346.88,youtube,5/20/2018 19:03,5/20/2018 19:35,0:32:20
503,652.22,Blogspot,12/17/2017 21:22,12/17/2017 21:49,0:27:12
556,953.64,Instagram,1/31/2018 20:09,1/31/2018 20:43,0:34:13
540,93.08,yahoo,10/16/2018 4:10,10/16/2018 4:38,0:27:43
575,571.84,Whatsapp,5/7/2018 19:56,5/7/2018 20:10,0:14:05
537,307.68,youtube,8/29/2017 11:11,8/29/2017 11:24,0:12:13
579,1178.29,google,7/8/2017 2:25,7/8/2017 2:29,0:04:04
528,55.94,yahoo,2/1/2017 12:39,2/1/2017 12:48,0:08:37
588,1470.49,Netflix,2/14/2019 3:30,2/14/2019 4:16,0:46:06
556,916.78,Facebook,1/12/2018 19:58,1/12/2018 20:50,0:52:08
515,563.82,bigcommerce,4/18/2018 13:17,4/18/2018 13:55,0:37:55
534,600.23,snapchat,1/19/2019 14:03,1/19/2019 15:01,0:57:36
579,1159.56,Facebook,1/19/2017 22:04,1/19/2017 22:08,0:03:21
551,788.79,Whatsapp,1/18/2017 12:36,1/18/2017 13:21,0:45:08
507,689.54,wix,7/2/2017 10:44,7/2/2017 11:04,0:19:45
523,522.61,bigcommerce,2/14/2018 22:32,2/14/2018 22:38,0:05:52
595,781.75,Twitter,7/11/2017 7:18,7/11/2017 8:03,0:45:03
543,653.83,gmail,12/16/2017 4:51,12/16/2017 4:59,0:08:46
545,725.91,Facebook,1/6/2018 10:18,1/6/2018 10:20,0:01:44
560,1348,yahoo,3/16/2017 13:22,3/16/2017 13:23,0:01:02
531,1449.28,udemy,3/3/2017 23:04,3/3/2017 23:25,0:21:41
555,1017.99,Facebook,5/25/2018 19:39,5/25/2018 20:22,0:43:22
548,624.5,coursera,9/11/2018 18:33,9/11/2018 18:46,0:12:19
